2022-08-17,3
2022-08-04,2
2022-08-03,0
2022-07-17,1
2022-07-16,1
2022-07-15,2
2022-07-14,3
2022-07-13,1
2022-07-12,2
2022-07-11,2
2022-07-07,1
2022-07-06,1
2022-07-05,2
2022-07-04,1
2022-07-03,1
2022-07-02,2
2022-07-01,2
2022-06-28,1
2022-06-27,1
2022-06-26,1
2022-06-25,2
2022-06-24,2
2022-06-23,1
2022-06-22,2
2022-06-21,1
2022-06-20,2
2022-06-19,1
2022-06-18,1
2022-06-13,2
2022-05-28,2
2022-05-19,1
2022-05-18,2
2022-05-17,1
2022-05-16,2
2022-05-15,1
2022-05-14,1
2022-05-13,2
2022-05-12,2
2022-05-11,1
2022-05-10,1
2022-05-09,2
2022-05-08,1
2022-05-07,1
2022-05-06,2
2022-05-05,2
2022-05-04,1
2022-05-03,1
2022-05-02,2
2022-05-01,1
2022-04-30,1
2022-04-29,2
2022-04-28,1
2022-04-27,2
2022-04-26,2
2022-04-25,1
2022-04-24,2
2022-04-23,1
2022-04-22,2
2022-04-21,2
2022-04-20,1
2022-04-19,1
2022-04-18,1
2022-04-16,1
2022-04-15,2
2022-04-14,2
2022-04-13,1
2022-04-12,1
2022-04-11,1
2022-04-10,2
2022-03-27,2
2022-03-18,2
2022-03-13,2
2022-03-12,1
2022-03-11,2
2022-03-10,1
2022-03-09,1
2022-03-08,1
2022-03-07,2
2022-02-28,2
2022-02-20,2
2022-02-18,2
2022-02-13,1
2022-02-12,1
2022-02-11,2
2022-02-10,1
2022-02-09,2
2022-02-08,1
2022-02-07,2
2022-02-06,2
2022-02-05,1
2022-02-04,2
2022-02-03,2
2022-02-02,1
2022-02-01,2
2022-01-31,2
2022-01-30,1
2022-01-29,1
2022-01-28,2
2022-01-27,2
2022-01-26,2
2022-01-25,2
2022-01-24,2
2022-01-23,1
2022-01-22,1
2022-01-21,2
2022-01-20,2
2022-01-19,2
2022-01-18,2
2022-01-17,1
2022-01-16,2
2022-01-15,2
2022-01-14,2
2022-01-13,2
2022-01-12,2
2022-01-11,2
2022-01-10,1
2022-01-09,1
2022-01-08,1
2022-01-07,1
2022-01-06,1
2022-01-05,2
2022-01-04,2
2022-01-03,2
2022-01-02,2
2022-01-01,2
2021-12-31,1
2021-12-30,1
2021-12-29,1
2021-12-28,1
